Date,MSFT,TSLA,NVDA,IBM,INTC
2019-04-25,0.033117260380065,-0.04264280393973,-0.022283839013967,-0.009432049594739,-0.01890321167074
2019-04-26,0.005729795744551,-0.050438194141483,-0.047188329771222,0.005843040614196,-0.089914918567383
2019-04-29,-0.000923887730014,0.026920128922462,0.006962343049296,-0.002797045543923,-0.025176550465631
2019-04-30,0.006396023864184,-0.011512753335668,0.009312884843287,0.008773695271832,-0.001369459628346
2019-05-01,-0.020827050238028,-0.019607038171323,-0.002928231891343,0.002067647924155,-0.005486213444373
2019-05-02,-0.013059103176521,0.043117745928183,0.015071726177868,-0.006900998699395,-0.004137054811269
2019-05-03,0.021313826986994,0.044776827893111,-0.000982375442124,0.004728149994241,0.023738869300901
2019-05-06,-0.005818536738915,0.00121551120183,-0.017267047638002,0.000926714320413,-0.004179792085367
2019-05-07,-0.020522918448985,-0.032427353951582,-0.037475581334863,-0.019518236048104,-0.014447642914041
2019-05-08,-7.95263216681885E-05,-0.008985714919321,0.004678766741805,0.002615576945936,-0.02456421393388
2019-05-09,-7.9918727415973E-05,-0.011681069548661,-0.021446154977887,-0.007625827291734,-0.053208854533777
2019-05-10,0.012988152935742,-0.010166102021161,-0.008049802310509,-0.000147837908922,-0.009008784825855
2019-05-13,-0.02973336003155,-0.052229494360314,-0.061426494578081,-0.02882053766045,-0.031169009606916
2019-05-14,0.011187735590374,0.023346998632378,0.022656904876619,0.014381320290155,0.009159952497937
2019-05-15,0.014082109497892,-0.001549664321501,-0.015181397525789,0.008176277522928,0.00996253847504
2019-05-16,0.023091692577552,-0.015606790967086,0.003822422111664,0.011012198618317,-0.001972968224176
2019-05-17,-0.006670141595876,-0.075767487913359,-0.022847800631015,-0.011480870625497,-0.014056727473002
2019-05-20,-0.014445414089933,-0.026868234803977,-0.030537108721223,0.005955873365586,-0.029627876400185
2019-05-21,0.005387417883474,-0.001363499737561,0.021811857090665,0.009843081958838,0.020661215165072
2019-05-22,0.006067886369084,-0.060220362104671,-0.018444342291105,-0.000732644081536,-0.010346330708612
2019-05-23,-0.01167081590775,0.014320552722358,-0.032063083741608,-0.029043049680812,0.012045415312918
2019-05-24,0.000475334786121,-0.024860633253577,-0.014729683808516,-0.000830756457137,0.000898164062604
2019-05-28,-0.000633308630302,-0.010124341109634,-0.01253878687371,-0.013758575917216,-0.022436309528428
2019-05-29,-0.009670518652956,0.006147333130873,-0.020861040809754,-0.005902358246632,0.015147640715622
2019-05-30,0.006323115572193,-0.008637920413352,-0.00763309929004,-0.000925271095709,0.011304885487767
2019-05-31,-0.01630485354405,-0.016257608189743,-0.026238038766311,-0.019912032655964,-0.015426010232592
2019-06-03,-0.031047734417288,-0.033430596165432,-0.012402216926288,0.010079509135914,-0.01316987033312
2019-06-04,0.027703620516369,0.081745618963418,0.068918948865171,0.034458606832159,0.030602942711135
2019-06-05,0.021679042760095,0.015444203735275,-0.012027789518883,-0.009043671897223,-0.005358385722648
2019-06-06,0.015814918990705,0.047611750204855,0.01769513787087,0.005551870216431,0.012345783344454
2019-06-07,0.028008113363487,-0.007040519976873,0.011962873307635,0.008243680139559,0.020620815281129
2019-06-10,0.009132339562055,0.040978033359388,0.020137513643653,0.010726936696867,0.016728322774743
2019-06-11,-0.003770453275416,0.019823348502838,0.01563027604391,0.008980094264302,0.001067968221561
2019-06-12,-0.004617746286908,-0.036112342922131,-0.030182618045062,-0.00794399304371,-0.011312478917118
2019-06-13,0.006312209309975,0.022221120858936,0.014090422402929,0.006598943368816,0.008203863886346
2019-06-14,0.000982446820414,0.004721603986467,-0.02441650738956,-0.004493272322268,-0.010921065373124
2019-06-17,0.003019838875506,0.047040744217401,0.002696234505009,-0.001479843354066,-0.001298828324921
2019-06-18,0.01738800368565,-0.001288687236968,0.054126791884464,0.010596807315564,0.026880682646405
2019-06-19,0.003921630260884,0.007519764691879,0.0015699076763,0.005132432869668,-0.006333108299497
2019-06-20,0.00928562787752,-0.030075551830092,0.006400053234047,0.012912206504457,0.002549370274572
2019-06-21,0.000146297887881,0.010199478262569,-0.015184797471076,0.002520716159632,0.005721427327
2019-06-24,0.005913329829747,0.008023076459826,0.005930411498121,0.00107773973167,0.003582091644873
2019-06-25,-0.031571869259622,-0.017349269383082,-0.00772950078134,-0.007104411600099,-0.016376491660927
2019-06-26,0.003746998511573,-0.002229738728571,0.051359906009174,0.001156438149498,0.028602077592482
2019-06-27,0.001642801170652,0.016281291255972,0.024927641699225,0,-0.015148387921988
2019-06-28,-0.001416139613012,0.00278225623963,0.006126202546734,-0.004475965397875,0.008638842071396
2019-07-01,0.012839674504722,0.016602537125377,0.011812916031262,0.014358001898105,0.003760102944661
2019-07-02,0.00663316537617,-0.011533195712383,-0.023710625814886,0.002430783794973,0.00145691619739
2019-07-03,0.006442997873346,0.046092155516057,0.003205228286912,0.009413876015946,0.008312565036444
2019-07-05,-0.002909950858872,-0.007662828015858,-0.015483823275059,-0.001130602973588,-0.009068340298025
2019-07-08,-0.000729493432387,-0.011840412851381,-0.018848033927982,-0.005728999979447,-0.00540783033218
2019-07-09,-0.003650717406508,-0.001215630446357,0.000636274480487,-0.008821380626391,-0.001463740406477
2019-07-10,0.010185992570864,0.038511763106395,0.017481177007003,0.008182092010418,0.009633555066672
2019-07-11,0.003989862664531,-0.001339383089848,0.038860545109667,0.005481752426096,0.008089645259516
2019-07-12,0.003612849843305,0.027158434061186,0.007998671542448,0.010619894408705,0.027160417094534
2019-07-15,0,0.034356089485531,-0.002028848759411,0.004063508838537,0.004006460358133
2019-07-16,-0.013103034141112,-0.004418164415036,-0.001135904647332,0.001465070172466,-0.018954701592809
2019-07-17,-0.005908586315841,0.009826533897421,0.015741361436088,-0.003204802605373,0.004474365150754
2019-07-18,0.001100288127399,-0.005179387568684,0.002769535001914,0.04585160678068,0.01113586437034
2019-07-19,0.001465949613187,0.018300888131336,-0.010224784472553,0.000334367043741,0.006608021230664
2019-07-22,0.013248914014752,-0.009683129904605,0.017098155134898,0.000400884469561,0.021484045199557
2019-07-23,0.006212506552253,0.017561027246856,0.025332903093282,0.00427371752089,0.007789519541575
2019-07-24,0.010266141201554,0.018103499372801,0.017078320787632,-0.002327171043483,0.022608802020522
2019-07-25,-0.003766224424342,-0.13613708110635,-0.029553294352389,0.002399419015216,-0.014361412813065
2019-07-26,0.008203189212073,-0.003408795800966,0.009747106673556,0.006449978577128,-0.010927791321671
2019-07-29,-0.002193484582246,0.033897550189598,-0.001427917094441,-0.003171479502456,0.017832914720511
2019-07-30,-0.00482144022683,0.027526833389983,0.00360376438781,-0.007356623530176,-0.015425633466753
2019-07-31,-0.029070056095924,-0.002683168467669,-0.038358700483312,-0.010215649782331,-0.022243863595334
2019-08-01,0.013135553088164,-0.03211780012057,-0.022522281745346,0.014031300971434,-0.020771298773854
2019-08-02,-0.008402367126001,0.00209539189958,-0.022617129657155,-0.020423096606872,-0.016565720170742
2019-08-05,-0.034258258005506,-0.025689260005492,-0.064520084286232,-0.0440747107979,-0.03512750280265
2019-08-06,0.018757726634715,0.010643000906475,0.01034558188299,-0.00021314433307,0.006537379877124
2019-08-07,0.004380437126106,0.011570931609834,0.010108219086122,-0.011511362845307,-0.00489769628079
2019-08-08,0.026685466939463,0.020906599400389,0.02839700355992,0.018982980899224,0.009415928261473
2019-08-09,-0.008495830989923,-0.013806206102419,-0.025780496856892,-0.028336900566621,-0.025227839481311
2019-08-12,-0.013942543771594,-0.025530805242072,-0.017706507942997,-0.018070914761087,-0.008264614437153
2019-08-13,0.020694002525731,0.026156104216395,0.030373099713499,0.015860004099092,0.02719287822962
2019-08-14,-0.030114714927617,-0.06544687260066,-0.038320933064988,-0.033434115050689,-0.020708858630158
2019-08-15,-0.002239081492343,-0.018122136062087,-0.008662871581814,0.005104869299623,-0.003706145290375
2019-08-16,0.018327497449307,0.019940655401644,0.072528160797528,0.013947788666316,0.017505517098128
2019-08-19,0.01674865436374,0.031326665028068,0.070318644416748,0.009569411745039,0.015699143513906
2019-08-20,-0.008308805746495,-0.00427633574634,-0.017039599856588,-0.01510642675779,-0.013339186446165
2019-08-21,0.011146571058412,-0.022270402776457,0.020015195655784,0.009398516245369,0.011802839228283
2019-08-22,-0.007277055312508,0.005977468877647,0.001460051635781,0.000521212835221,-0.007847507991286
2019-08-23,-0.031862189569201,-0.048390759958636,-0.05271730482642,-0.035363225223884,-0.038905577809343
2019-08-26,0.015443425830276,0.017029312154726,0.018529766697285,0.003241578715092,0.01334532755403
2019-08-27,0.002140949049084,-0.004279025860255,-0.022060826683142,0.009077614217019,0.005048291051402
2019-08-28,-0.001326254148532,0.007053461155447,-0.002598486874445,0.01212143675629,0
2019-08-29,0.018885056264952,0.028387214669075,0.03585173615603,0.015968871316356,0.023586032686628
2019-08-30,-0.001882405949378,0.017590496412817,0.003053664512201,0.004819194100375,0.011520996843024
2019-09-03,-0.013201808935546,-0.002659454063405,-0.019939048554598,-0.010551332474666,-0.009069739478186
2019-09-04,0.011687717432916,-0.019243593135096,0.027959078465635,0.016554820657703,0.041294014057619
2019-09-05,0.017583270499035,0.040329883675328,0.065062845581408,0.034111015704733,0.024121203523311
2019-09-06,-0.00678325557787,-0.009277824735237,-0.006064673641317,-0.002837556149582,0.016367358742827
2019-09-09,-0.011358999144299,0.019081180789296,0.010355524028101,0.014441289848061,0.013157764394395
2019-09-10,-0.010471186479819,0.016178436782245,0.014847586191955,0.017181016812026,0.004458231296003
2019-09-11,0.000294196340697,0.049078676306251,0.006278227378697,-0.009996853266769,0.018718613679684
2019-09-12,0.010284770414061,-0.004977786258313,-0.000325815349532,0.000139497229984,0.004167598497045
2019-09-13,-0.001454062551865,-0.002724994440746,-0.012644361760218,0.00034794455255,-0.008866445514114
2019-09-16,-0.007209649963172,-0.009747197346763,-0.00950870680576,-0.008282726271093,-0.006471210813044
2019-09-17,0.007775200044896,0.008154522822672,0.004772391547362,-0.001965145129762,-0.004789076141479
2019-09-18,0.008225030598412,-0.005310523689141,-0.006019916551377,0.000140365677836,-0.004042550573525
2019-09-19,0.01840866727233,0.012772552981913,-0.016890708427535,0.005273647972765,-0.003285507887177
2019-09-20,-0.011554090621745,-0.024249895148037,-0.024019748735776,-0.007624154548684,-0.016482449042643
2019-09-23,-0.002151808125017,0.002535231296754,0.012450586391838,0.001339301367026,0.00354868163288
2019-09-24,-0.012649234943248,-0.074700531334504,-0.013211977219141,-0.002744761773983,-0.021217823299624
2019-09-25,0.014412421640594,0.024595683919836,0.033037525036635,0.010445524402102,0.024086769767999
2019-09-26,0.001291688697384,0.060603458159792,-0.004993515034268,0.002724293918242,-0.00196010548671
2019-09-27,-0.012971374560639,-0.001772805586921,-0.031465326073903,-0.002159209145975,-0.002749519984724
2019-09-30,0.009439035751718,-0.005203793381044,0.013449234822053,0.015219206221644,0.014769588949059
2019-10-01,-0.014097283438392,0.015859214917846,-0.000402394323311,-0.012103072693907,-0.014942966960228
2019-10-02,-0.017655689768738,-0.006375418940066,-0.00551702651242,-0.01371292622772,-0.026989496065576
2019-10-03,0.012105695622166,-0.04154166681376,0.047792639632176,0.002329220592088,0.012958050534461
2019-10-04,0.013501752053557,-0.00686600109994,0.003640070612866,0.006829869107416,0.017789432239033
2019-10-07,-0.007240237269083,0.027178790132111,0.012969249624082,-0.011958776848428,-0.005891779740537
2019-10-08,-0.010574721732625,0.009801398882839,-0.038518175567156,-0.020526579900875,-0.017581917646439
2019-10-09,0.018943275156826,0.018662857531058,0.019635303266782,0.009322116374209,0.015081434429552
2019-10-10,0.006220934185517,0.000858786586034,0.012838510716209,0.010453161001313,0.012480299523054
2019-10-11,0.004169540240157,0.01287074556687,0.016172190844692,0.011549575285147,0.019174155489939
2019-10-14,-0.000930691448054,0.036588871936986,0.002903384395932,-0.005043330105228,-0.008638875054616
2019-10-15,0.014475188363301,0.003619256367853,0.052752748020685,0.0067586459687,0.019558726197032
2019-10-16,-0.008193813683132,0.00721240917786,-0.010999361770128,-0.006223809393677,-0.003798927179066
2019-10-17,-0.005127887035242,0.008546610329575,0.000412090040736,-0.055239071608166,-0.011248812893828
2019-10-18,-0.016321700160164,-0.01916253072266,-0.019558567468499,-0.001266112509754,-0.009641283448484
2019-10-21,0.007422738318213,-0.013426710654085,0.028978021118782,-0.011261138424617,0.014992173972751
2019-10-22,-0.014881158940033,0.00820521085401,-0.002040843869576,0.01040888270457,-0.002301993484484
2019-10-23,0.00637963466209,-0.003521482689961,-0.002658091469941,0.003135425817242,-0.005575589672451
2019-10-24,0.019673808723523,0.176692323531959,0.009072543599952,-0.002307085736102,0.009860669479285
2019-10-25,0.005645064236503,0.09493463935291,0.039012522782217,0.010218686938893,0.080987966084945
2019-10-28,0.024586159947718,-0.001279974888776,0.011000113119172,0.003913145911981,0.005313432440388
2019-10-29,-0.009431729115854,-0.035061520591184,-0.018714560952566,-0.015812295245019,-0.007399641953797
2019-10-30,0.012462362322716,-0.003826398822368,0.000394307313333,0.010686162462015,0.004614912264724
2019-10-31,-0.008574914457157,-0.000285729907311,-0.009753795765861,-0.011238492608826,-0.001236683107886
2019-11-01,0.002441199381696,-0.00511244768449,0.007810206135773,0.013459956990356,-0.000353764550192
2019-11-04,0.005775149936499,0.013277626893233,0.039044373354357,0.015789612696775,0.01946539794744
2019-11-05,-0.000623043764636,-0.000787463948831,-0.004227910291114,0.001597883138246,-0.001041473484959
2019-11-06,-0.002768416425612,0.029506271080337,-0.009446303164034,0.006454828252593,0.006377231919723
2019-11-07,0.001388162253766,0.027435877533707,0.0034196087729,0.003863904246126,0.007812516423733
2019-11-08,0.011784467797708,0.004768428440277,-0.002687793367834,-0.000580962340447,0.00379015548905
2019-11-11,0.00102756909306,0.023580739037349,0.001924683806888,-0.015551378681515,0.001372636275062
2019-11-12,0.006570086576945,0.014025304743831,0.006869492713888,0.000885986219771,-0.002570452309038
2019-11-13,0.001632073221577,-0.01091649537975,-0.004961568035843,-0.008186473172288,-0.005326617072445
2019-11-14,0.005091523737724,0.009361251460125,0.005849144263604,-0.003569430711532,-0.001382094993351
2019-11-15,0.012900163210107,0.008072121852793,-0.02669326014644,0.002985256640458,0.002594612580669
2019-11-18,0.002466918099945,-0.006190230846209,0.039619771263429,-0.000669704308841,0.005003587794798
2019-11-19,0.000332650748507,0.027229378935092,-0.020209085663355,0.001563413851587,0.001716774776804
2019-11-20,-0.001734690569171,-0.020304890883315,0.015337411438898,-0.009812640237228,-0.007712023961045
2019-11-21,-0.000935892736436,0.007410132466292,-0.004735330456026,0.004804747623083,0.005526827775932
2019-11-22,0.000735941480568,-0.06140963459165,0.003378028966886,0.003736088699065,-0.010477691081038
2019-11-25,0.010963362597961,0.009908688492819,0.048935319258787,0.012133105426039,0.020829636288897
2019-11-26,0.005289846509257,-0.022061027047189,-0.019031648615771,-0.006471873997705,0.001530561258005
2019-11-27,0.00190793383362,0.007205442797936,0.00645635921834,-0.00977123558896,-0.006621562059853
2019-11-29,-0.006171398803521,-0.004074986452263,-0.00687293276612,0.005083380936351,-0.007861820814168
2019-12-02,-0.012088719599086,0.014942111414791,-0.034557411224223,-0.01145417688367,-0.006718295702454
2019-12-03,-0.001604909280138,0.003971701615311,-0.007598643124943,-0.005943816329745,-0.027575458364069
2019-12-04,0.003616663244351,-0.009428951066637,0.008475297799992,-0.000983950572289,-0.000891838562643
2019-12-05,0.000533685439849,-0.007987205077008,-0.003247110506122,-0.000606128052923,0.001071269654868
2019-12-06,0.012139105547784,0.016708539482366,0.016431872968131,0.009931020724061,0.013016992650566
2019-12-09,-0.002569918543579,0.010836776557688,0,0.005254729111622,-0.00492864709037
2019-12-10,-0.00151992311673,0.027420335973247,0.008531141999718,-7.51661034632534E-05,0.001061451744682
2019-12-11,0.003771851480796,0.011065180701923,0.01570193290504,-0.001120006140919,0.00848199871691
2019-12-12,0.010151452518917,0.019790216517878,0.030965539475658,0.011662867487071,0.008410583736537
2019-12-13,0.008418498164295,-0.003586460316868,-0.000356910788802,-0.008202807059337,0.004170405764295
2019-12-16,0.006471152179139,0.064482739544103,0.005178721787781,-0.000596177439869,-0.001557276184016
2019-12-17,-0.005400949868291,-0.006579228102731,0.013946251240962,0.000671128055919,-0.006932480584632
2019-12-18,-0.002068569279194,0.037362396455982,0.00534397524666,0.001415523203569,-0.002268944874594
2019-12-19,0.008680464590054,0.027699418728025,0.025924926862832,0.001115839444619,0.013818383885635
2019-12-20,0.010917427528975,0.003836223506471,0.016605709400858,0.007654737642094,0.017080917624873
2019-12-23,0,0.033605362941983,-0.002297873001045,-0.00029494270822,0.00474987433341
2019-12-24,-0.000190406014677,0.014383871042813,-0.000837288644573,-0.004205276672071,0.003038977282144
2019-12-26,0.008196635560418,0.013380370052542,0.002388902468736,-0.000518501156151,0.006901166769316
2019-12-27,0.001828090761392,-0.001299523417347,-0.009699490924281,0.002668314949079,0.004346363555986
2019-12-30,-0.008618663725499,-0.036432872421761,-0.01920890531624,-0.018185824095037,-0.007656447992039
2019-12-31,0.000697864878347,0.008753267375039,0.012827196704433,0.009261260766156,0.00385783327661
2020-01-02,0.018516100820615,0.028518175015711,0.019591716450808,0.010295650453535,0.016541371203319
2020-01-03,-0.012451691562851,0.029633258297921,-0.016005474697767,-0.007975096994777,-0.012163194189736
2020-01-06,0.002584883961384,0.019254637045135,0.004193340087598,-0.001786650520383,-0.002828621650303
2020-01-07,-0.009117951383926,0.038800524658154,0.012106584290481,0.000671202582002,-0.01668620062552
2020-01-08,0.015928664739166,0.049204825788122,0.001875522980066,0.008346292852344,0.00067888866857
2020-01-09,0.012492911909779,-0.021945011900097,0.010982730585904,0.010568363146234,0.005596096724735
2020-01-10,-0.004627246365835,-0.006627297633174,0.005349223544812,-0.000365707504276,-0.006070925970452
2020-01-13,0.012024291518032,0.097688958850933,0.031352704360484,-0.000658336342458,0.011028105887485
2020-01-14,-0.00704276301008,0.024882822120201,-0.018652417103641,-0.005710082409704,-0.002684679777205
2020-01-15,0.006476111789215,-0.036102013513058,-0.006915333717605,0.005890133636181,-0.008245269497749
2020-01-16,0.018323244365272,-0.009662477636015,0.013682515561024,0.00995467491672,0.012215794341402
2020-01-17,0.005596708927366,-0.005822894156914,0.001405879809511,0.002391625453807,-0.001005618940227
2020-01-21,-0.00359092463583,0.071890306192789,-0.00537549262542,0.00621784344799,0.0159395733924
2020-01-22,-0.004804610429091,0.040862644440617,0.00875241893067,0.03391524851746,0.036003340836455
2020-01-23,0.006155899020567,0.004635122144013,0.010994847601196,-0.007088578094654,0.009405201946837
2020-01-24,-0.010076987065145,-0.012897603180826,-0.009412234382037,-0.016168585713854,0.08133308445688
2020-01-27,-0.016723386619451,-0.012039272835579,-0.041041230350577,-0.013801992131404,-0.040601753362321
2020-01-28,0.019595866406739,0.015913383222045,0.03234806277582,0.006709044221905,0.02466143141017
2020-01-29,0.015592924223482,0.024854513769904,-0.009799307130934,-0.013328593193187,-0.01455947485405
2020-01-30,0.02820769684959,0.102962258665356,0.001099275044842,-0.006681545467316,0.002110599123409
2020-01-31,-0.014758843838911,0.015230690473505,-0.038159400879281,0.050888300765727,-0.038212717768029
2020-02-03,0.02437887945047,0.198948593763949,0.016495613616848,0.017671944954256,0.007664484409647
2020-02-04,0.032916484936019,0.137256402235765,0.02829411642806,0.01941628341711,0.016144090260022
2020-02-05,-0.001221236468867,-0.171758394792787,0.01468858037751,0.048420302938689,0.028719898883822
2020-02-06,0.020733714241642,0.019409316942545,0.013917701191395,0.002750851997652,0.001193600743313
2020-02-07,0.001416039856991,-0.001188323805631,-0.010462097507969,-0.011151574002449,-0.015948472468526
2020-02-10,0.026156695211675,0.031026496329858,0.045232302692358,0.006649236367156,0.005604406556645
2020-02-11,-0.022575564960923,0.004019260937029,0.018709345166728,-0.006151604983442,0.015363867948377
2020-02-12,0.001464161835383,-0.009155657933695,0.017357813733333,0.011923104980376,0.000741430063719
2020-02-13,-0.0054139093308,0.04784365255178,-0.006457697233522,-0.006438827841099,-0.000296122649638
2020-02-14,0.008927075911034,-0.004937755668348,0.070204572660837,-0.023394245791423,-0.002520978642799
2020-02-18,0.010143098830015,0.072959713015836,0.02339627251071,0.00265457074476,-0.016797886460589
2020-02-19,0.002998834189869,0.068755808953256,0.061132421230925,-0.001588724781451,0.014665688346835
2020-02-20,-0.015271096977275,-0.019631105097986,-0.019065852827018,0.002386347252761,-0.024735346007758
2020-02-21,-0.031612627451625,0.001767808779165,-0.047392356817297,-0.009125798475853,-0.016959709495821
2020-02-24,-0.043115567222782,-0.074594903276465,-0.070697426953785,-0.02275746611873,-0.040099308865782
2020-02-25,-0.016501689572413,-0.040633739641449,-0.041093489941377,-0.032233934469348,-0.032869107137843
2020-02-26,0.012494669436789,-0.02639047057679,0.021370140383835,-0.013830985939424,-0.001339366993112
2020-02-27,-0.070458889410267,-0.128145839584627,-0.055665543834367,-0.047513450118426,-0.0640403673561
2020-02-28,0.024212757590542,-0.016215047800994,0.069160417473323,-0.022237271017753,-0.005552578959259
2020-03-02,0.066539130037769,0.113220342932152,0.023549654693528,0.031886145487669,0.047910710430926
2020-03-03,-0.047919477873446,0.00254160952598,-0.038128993592247,-0.040208379103733,-0.037985548292801
2020-03-04,0.036715371132526,0.005352017372067,0.070028827594082,0.041272273063751,0.048418786950356
2020-03-05,-0.025095372773085,-0.033302230445071,-0.039436171834807,-0.034793651647894,-0.029311519609155
2020-03-06,-0.028267521324418,-0.029066704869449,-0.02652877052154,-0.014048601807467,-0.020891939219768
2020-03-09,-0.067772314984465,-0.1357252572025,-0.077431782717869,-0.077663694110027,-0.088219457435355
2020-03-10,0.068384167296231,0.061398023823663,0.063722258261498,0.05907808625451,0.061553667508759
2020-03-11,-0.045302180136647,-0.017200452670559,-0.055959712169024,-0.054500220196006,-0.042978856048611
2020-03-12,-0.094838229278798,-0.116172423011135,-0.122367956861732,-0.128507412333879,-0.118466736413124
2020-03-13,0.142168911431109,-0.024850553590476,0.113402100175906,0.04999517942869,0.195212537304011
2020-03-16,-0.14739034138407,-0.18577806455584,-0.184520740740387,-0.082167558883823,-0.180415154648451
2020-03-17,0.082336229322916,-0.033410463808802,0.106262561871175,0.076402932536354,0.122618364537965
2020-03-18,-0.042095823655673,-0.160344040998684,-0.066507180869881,-0.02906719039203,-0.049320966871818
2020-03-19,0.016453387688589,0.183876842156788,0.050044291535999,-0.030999440101249,-0.035076721996652
2020-03-20,-0.037558897842787,-0.000257173615138,-0.033901186118584,-0.049332463334676,-0.002394322196519
2020-03-23,-0.009974442659635,0.015811747064245,0.033730040948563,-0.006499373642414,0.081824033458235
2020-03-24,0.090895395898303,0.16281749323563,0.171564231187559,0.113010316153858,0.056877748436434
2020-03-25,-0.009572484204461,0.067821764508927,-0.014286831570256,0.003507837492991,-0.021755873456747
2020-03-26,0.062550983361765,-0.020565621439638,0.047308981534402,0.066509199426847,0.083495991514742
2020-03-27,-0.041060779086357,-0.026128393930185,-0.017532344159856,-0.043050830798413,-0.057075975959479
2020-03-30,0.070340754560663,-0.023777148595526,0.050884159394114,0.04535793819871,0.059576144068681
2020-03-31,-0.015727018555245,0.043554462393443,-0.007492585297283,-0.017710070388808,-0.024689119522584
2020-04-01,-0.035508792543166,-0.080992390552771,-0.077883287128561,-0.052195308653498,-0.041389549822111
2020-04-02,0.020708865731617,-0.056254664549873,0.051014220820886,0.046223976845788,0.047609919244697
2020-04-03,-0.009210417020256,0.056197346935872,-0.045249920587158,-0.033272436364857,-0.004047897627772
2020-04-06,0.074368091950602,0.075477575233499,0.100406036684657,0.079744364131202,0.079438189098197
2020-04-07,-0.01077027235452,0.056582237006908,-0.034910465493558,0.001045009959487,-0.000513271821731
2020-04-08,0.010031227591673,0.00621499449773,0.030575316256619,0.037845818916529,0.00993159345858
2020-04-09,6.03366243019377E-05,0.044020157482417,-0.014983980771763,0.018526343056007,-0.031196950693193
2020-04-13,0.002240622227096,0.136038393029849,0.026240598482128,-0.002880756910456,0.027301196436801
2020-04-14,0.049483129457609,0.090544573150064,0.052251220330453,0.022781479482384,0.033390066995378
2020-04-15,-0.01047774716551,0.028088878270565,-0.010952496303896,-0.042127215917385,-0.029508585396667
2020-04-16,0.030021036038581,0.021073401625001,0.049351822515197,-0.024938944414799,0.032614175785127
2020-04-17,0.00881163378058,0.011647723586206,-0.008075912446692,0.037933106036373,-0.007073620101818
2020-04-20,-0.019820827707868,-0.009988248360573,-0.018028283278636,0.002414235184559,-0.019549362459258
2020-04-21,-0.041357270052102,-0.079907779961738,-0.061104374540913,-0.03031305636301,-0.047651219836585
2020-04-22,0.033965145072446,0.066096828494108,0.061741771826771,0.02183981989712,0.066359110757771
2020-04-23,-0.012102597986395,-0.036169462779074,-0.007478476233038,0.017098126587251,-0.017637324447161
2020-04-24,0.018259448096822,0.027663245316288,0.019646936843869,0.027770989352295,0.003726415610069
2020-04-27,-0.0028646151081,0.101496222455528,0.025864472162284,0.009621560687416,0.003543668867172
2020-04-28,-0.024360836475364,-0.037095477323577,-0.019254269905562,0.00277947857887,-0.012107005347315
2020-04-29,0.044873679652997,0.040812876924677,0.024368476372641,0.019165176736576,0.051914882271134
2020-04-30,0.010032233243763,-0.02327267492337,-0.020706253741471,-0.024321807958089,-0.029449744169888
2020-05-01,-0.025891442141212,-0.103033713366241,-0.03250312638385,-0.029388372333843,-0.041847186170139
2020-05-04,0.024460222608235,0.085367587936316,0.030094047325124,-0.001559075322379,0.009048093507774
2020-05-05,0.010735498938145,0.009222447764407,0.008410859570539,0.007396291391471,0.01310562486684
2020-05-06,0.00984733061399,0.018705825945557,0.013787756609254,0.00481333286082,0.0130092656279
2020-05-07,0.005806995939365,-0.003245695176505,0.023775315948528,-0.002550589044832,-0.000168913495754
