Date,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NFLX,NVDA,IBM,INTC
2019-05-08,48.6034049987793,118.56680297851562,58.26046371459961,95.88849639892578,16.32266616821289,188.65087890625,364.3699951171875,4.317050457000732,100.26187896728516,42.906768798828125
2019-05-09,48.08119583129883,118.55732727050781,58.120628356933594,94.99349975585938,16.131999969482422,187.7650604248047,362.75,4.224466323852539,99.49729919433594,40.623748779296875
2019-05-10,47.41511154174805,120.09716796875,58.104209899902344,94.4990005493164,15.968000411987305,187.45651245117188,361.0400085449219,4.190460205078125,99.48258972167969,40.25777816772461
2019-05-13,44.659366607666016,116.52627563476562,56.55908966064453,91.13400268554688,15.133999824523926,180.6884002685547,345.260009765625,3.9330549240112305,96.61544799804688,39.00298309326172
2019-05-14,45.3663444519043,117.82994079589844,55.97538375854492,92.00599670410156,15.487333297729492,179.8822021484375,345.6099853515625,4.022165775299072,98.0049057006836,39.36024856567383
2019-05-15,45.909786224365234,119.4892349243164,58.26145553588867,93.55750274658203,15.463333129882812,185.39622497558594,354.989990234375,3.961103677749634,98.80622100830078,39.752376556396484
2019-05-16,45.70780563354492,122.24844360351562,58.94319534301758,95.37850189208984,15.222000122070312,186.1128692626953,359.30999755859375,3.9762446880340576,99.89429473876953,39.673946380615234
2019-05-17,45.44809341430664,121.43302917480469,58.16093826293945,93.44999694824219,14.0686674118042,184.43077087402344,354.45001220703125,3.8853962421417236,98.74742126464844,39.11626052856445
2019-05-20,44.026947021484375,119.67887878417969,56.96067428588867,92.94850158691406,13.690667152404785,181.86288452148438,348.1099853515625,3.76674747467041,99.3355484008789,37.95732879638672
2019-05-21,44.87097930908203,120.32363891601562,57.44734573364258,92.8759994506836,13.67199993133545,183.95303344726562,354.2699890136719,3.848907232284546,100.31331634521484,38.741573333740234
2019-05-22,43.952392578125,121.05374908447266,57.51750946044922,92.98400115966797,12.84866714477539,184.45069885253906,359.7300109863281,3.777916669845581,100.23982238769531,38.34074020385742
2019-05-23,43.202144622802734,119.64095306396484,56.994510650634766,90.77400207519531,13.03266716003418,180.0215606689453,352.2099914550781,3.656785011291504,97.32855224609375,38.80257034301758
2019-05-24,43.03622055053711,119.69782257080078,56.65961456298828,91.16400146484375,12.708666801452637,180.21067810058594,354.3900146484375,3.602921724319458,97.24769592285156,38.83742141723633
2019-05-28,42.858280181884766,119.62201690673828,56.706886291503906,91.82150268554688,12.579999923706055,183.4454345703125,355.05999755859375,3.5577454566955566,95.90970611572266,37.9660530090332
2019-05-29,42.653873443603516,118.4652099609375,55.73055648803711,90.95950317382812,12.657333374023438,181.3353729248047,349.19000244140625,3.483527183532715,95.34361267089844,38.5411491394043
2019-05-30,42.87510681152344,119.21427917480469,55.803707122802734,90.81600189208984,12.54800033569336,182.15151977539062,351.8500061035156,3.456937074661255,95.2553939819336,38.97685241699219
2019-05-31,42.0984001159668,117.2705078125,55.06175231933594,88.75350189208984,12.343999862670898,176.63751220703125,343.2799987792969,3.3662338256835938,93.3586654663086,38.37559509277344
2019-06-03,41.67277526855469,113.62952423095703,51.689876556396484,84.6344985961914,11.9313325881958,163.37997436523438,336.6300048828125,3.3244850635528564,94.29967498779297,37.87019348144531
2019-06-04,43.197330474853516,116.77747344970703,52.473628997802734,86.47799682617188,12.90666675567627,166.7142791748047,353.3999938964844,3.553605079650879,97.54911041259766,39.02913284301758
2019-06-05,43.894683837890625,119.30909729003906,51.98346710205078,86.92500305175781,13.105999946594238,167.38113403320312,355.7300109863281,3.5108630657196045,96.66690826416016,38.81999969482422
2019-06-06,44.539127349853516,121.19596099853516,52.138729095458984,87.71800231933594,13.729999542236328,167.54037475585938,357.1300048828125,3.572988271713257,97.2035903930664,39.29926300048828
2019-06-07,45.72463607788086,124.5904312133789,53.16432571411133,90.20149993896484,13.633333206176758,172.5368194580078,360.8699951171875,3.6157314777374268,98.0049057006836,40.10964584350586
2019-06-10,46.3089599609375,125.72823333740234,53.880401611328125,93.03150177001953,14.192000389099121,173.9999542236328,352.010009765625,3.6885433197021484,99.05619812011719,40.78061294555664
2019-06-11,46.845211029052734,125.25418090820312,53.7948112487793,93.18499755859375,14.473333358764648,177.26455688476562,351.2699890136719,3.7461962699890137,99.94573211669922,40.82416534423828
2019-06-12,46.69610595703125,124.67578887939453,53.69827651977539,92.76599884033203,13.950667381286621,174.21890258789062,345.55999755859375,3.6331262588500977,99.15176391601562,40.362342834472656
2019-06-13,46.68649673461914,125.4627685546875,54.29093551635742,93.51499938964844,14.260666847229004,176.63751220703125,343.42999267578125,3.6843185424804688,99.80606079101562,40.6934700012207
2019-06-14,46.347434997558594,125.58602905273438,54.056556701660156,93.4834976196289,14.32800006866455,180.47940063476562,339.7300109863281,3.5943603515625,99.35760498046875,40.249053955078125
2019-06-17,46.62397384643555,125.96527862548828,54.43425369262695,94.30149841308594,15.001999855041504,188.12335205078125,350.6199951171875,3.6040515899658203,99.2105712890625,40.19677734375
2019-06-18,47.72050476074219,128.1555633544922,54.99905014038086,95.06849670410156,14.982666969299316,187.58590698242188,357.1199951171875,3.7991273403167725,100.26188659667969,41.27729415893555
2019-06-19,47.581024169921875,128.65814208984375,54.96272277832031,95.43949890136719,15.095333099365234,186.60055541992188,363.5199890136719,3.805091619491577,100.77647399902344,41.0158805847168
2019-06-20,47.9633674621582,129.85281372070312,55.39516067504883,95.90950012207031,14.641332626342773,188.6409454345703,365.2099914550781,3.829444408416748,102.07772064208984,41.120445251464844
2019-06-21,47.79985427856445,129.87181091308594,56.00076675415039,95.56500244140625,14.790666580200195,190.24337768554688,369.2099914550781,3.7712950706481934,102.33502960205078,41.355712890625
2019-06-24,47.75175476074219,130.63978576660156,55.56932067871094,95.69499969482422,14.909333229064941,191.696533203125,371.0400085449219,3.7936604022979736,102.44532012939453,41.50385284423828
2019-06-25,47.02796173095703,126.51524353027344,54.12025833129883,93.91349792480469,14.650667190551758,187.9541473388672,360.29998779296875,3.7643373012542725,101.7175064086914,40.82416534423828
2019-06-26,48.04512405395508,126.98929595947266,53.75897979736328,94.8915023803711,14.618000030517578,186.7797088623047,362.20001220703125,3.9576733112335205,101.83513641357422,41.9918212890625
2019-06-27,48.03070068359375,127.19791412353516,53.57535934448242,95.21399688720703,14.855999946594238,188.61106872558594,370.0199890136719,4.056328773498535,101.83513641357422,41.355712890625
2019-06-28,47.59305191040039,127.01778411865234,53.88238525390625,94.68150329589844,14.897333145141602,192.0946502685547,367.32000732421875,4.081178665161133,101.37932586669922,41.71297836303711
2019-07-01,48.4659423828125,128.64865112304688,54.73830032348633,96.1094970703125,15.14466667175293,192.0946502685547,374.6000061035156,4.12938928604126,102.83493041992188,41.86982345581055
2019-07-02,48.749698638916016,129.5019989013672,55.36530685424805,96.71549987792969,14.970000267028809,194.08526611328125,375.42999267578125,4.0314788818359375,103.08489990234375,41.930824279785156
2019-07-03,49.153682708740234,130.3363800048828,55.88233184814453,96.94999694824219,15.65999984741211,196.2749481201172,381.7200012207031,4.044400691986084,104.05532836914062,42.27937698364258
2019-07-05,49.110389709472656,129.9571075439453,56.3640251159668,97.14550018310547,15.539999961853027,195.4786834716797,380.54998779296875,3.9817779064178467,103.93768310546875,41.895973205566406
2019-07-08,48.09803009033203,129.8623046875,55.57380676269531,97.61599731445312,15.355999946594238,194.84170532226562,376.1600036621094,3.906729221343994,103.34222412109375,41.66940689086914
2019-07-09,48.39140701293945,129.38821411132812,55.947021484375,99.41500091552734,15.337332725524902,198.27554321289062,379.92999267578125,3.909214973449707,102.43060302734375,41.60841369628906
2019-07-10,48.86992645263672,130.70616149902344,56.77406692504883,100.87049865722656,15.928000450134277,201.7790069580078,381.0,3.977552652359009,103.2686996459961,42.00925064086914
2019-07-11,48.514034271240234,131.2276611328125,56.93181228637695,100.05349731445312,15.90666675567627,200.2860565185547,379.5,4.13212251663208,103.83479309082031,42.349090576171875
2019-07-12,48.88676452636719,131.70176696777344,56.994510650634766,100.55000305175781,16.338666915893555,203.90896606445312,373.25,4.1651740074157715,104.93750762939453,43.49930953979492
2019-07-15,49.34605407714844,131.70176696777344,57.25178146362305,101.04949951171875,16.899999618530273,202.9534912109375,366.6000061035156,4.156723499298096,105.36392211914062,43.673587799072266
2019-07-16,49.175331115722656,129.97607421875,57.398582458496094,100.49500274658203,16.825332641601562,202.88380432128906,365.989990234375,4.152001857757568,105.5182876586914,42.845767974853516
2019-07-17,48.89878463745117,129.20809936523438,57.06418228149414,99.60150146484375,16.99066734313965,200.85337829589844,362.44000244140625,4.217360019683838,105.18012237548828,43.0374755859375
2019-07-18,49.45426559448242,129.3502655029297,57.08905792236328,98.8949966430664,16.902666091918945,199.83816528320312,325.2099914550781,4.229040145874023,110.00279998779297,43.5167350769043
2019-07-19,48.71602249145508,129.53988647460938,56.30829620361328,98.22599792480469,17.211999893188477,197.42950439453125,315.1000061035156,4.1857991218566895,110.03958129882812,43.80429458618164
2019-07-22,49.82939147949219,131.2561492919922,56.68946838378906,99.28150177001953,17.045333862304688,201.37094116210938,310.6199951171875,4.257368564605713,110.08369445800781,44.74538803100586
2019-07-23,50.21894073486328,132.0715789794922,57.12936782836914,99.72450256347656,17.344667434692383,201.41073608398438,307.29998779296875,4.365220069885254,110.55416107177734,45.09393310546875
2019-07-24,50.17805480957031,133.4274444580078,56.7153434753418,100.04049682617188,17.658666610717773,203.69998168945312,317.94000244140625,4.439770698547363,110.29688262939453,46.11345291137695
2019-07-25,49.781288146972656,132.9249267578125,56.52674865722656,98.69100189208984,15.254667282104492,199.7685089111328,326.4599914550781,4.308560848236084,110.56153106689453,45.45119857788086
2019-07-26,49.95443344116211,134.0153350830078,61.964752197265625,97.15249633789062,15.202667236328125,198.81298828125,335.7799987792969,4.35055685043335,111.27465057373047,44.95451736450195
2019-07-29,50.420936584472656,133.72137451171875,61.79655075073242,95.62249755859375,15.718000411987305,195.02085876464844,332.70001220703125,4.344344615936279,110.92174530029297,45.756187438964844
2019-07-30,50.20451736450195,133.07664489746094,61.10784912109375,94.92649841308594,16.150667190551758,196.11570739746094,325.92999267578125,4.3600006103515625,110.1057357788086,45.05036926269531
2019-07-31,51.228904724121094,129.20809936523438,60.62017822265625,93.33899688720703,16.107332229614258,193.31887817382812,322.989990234375,4.192756652832031,108.9809341430664,44.048274993896484
2019-08-01,50.1203498840332,130.9053192138672,60.30070877075195,92.76599884033203,15.59000015258789,191.825927734375,319.5,4.098326206207275,110.51007843017578,43.13333511352539
2019-08-02,49.05988693237305,129.80540466308594,59.5313835144043,91.16200256347656,15.62266731262207,188.1333465576172,318.8299865722656,4.00563383102417,108.25312042236328,42.418800354003906
2019-08-05,46.491722106933594,125.3584976196289,57.462772369384766,88.25650024414062,15.221332550048828,180.87750244140625,307.6300048828125,3.747189998626709,103.48189544677734,40.928733825683594
2019-08-06,47.37181854248047,127.7099380493164,58.275390625,89.3915023803711,15.383333206176758,183.6444854736328,310.1000061035156,3.785956859588623,103.4598388671875,41.1963005065918
2019-08-07,47.862361907958984,128.2693634033203,58.515743255615234,89.66999816894531,15.561332702636719,184.28146362304688,304.2900085449219,3.824226140975952,102.26887512207031,40.99453353881836
2019-08-08,48.91801452636719,131.69229125976562,60.02253723144531,91.64450073242188,15.886667251586914,189.2679901123047,315.8999938964844,3.9328227043151855,104.21024322509766,41.38053512573242
2019-08-09,48.514923095703125,130.57345581054688,59.162147521972656,90.37899780273438,15.667332649230957,186.9688262939453,308.92999267578125,3.831432580947876,101.25724792480469,40.33659362792969
2019-08-12,48.39180374145508,128.7529296875,58.44557189941406,89.24600219726562,15.267333030700684,184.50045776367188,310.8299865722656,3.7635912895202637,99.42743682861328,40.00322723388672
2019-08-13,50.441123962402344,131.41734313964844,59.55178451538086,91.21700286865234,15.666666984558105,187.56600952148438,312.2799987792969,3.8779032230377197,101.00435638427734,41.09103012084961
2019-08-14,48.93975067138672,127.45974731445312,57.935516357421875,88.14800262451172,14.641332626342773,178.86700439453125,299.1099853515625,3.7292983531951904,97.62736511230469,40.240081787109375
2019-08-15,48.695960998535156,127.17435455322266,58.18780517578125,88.80599975585938,14.37600040435791,181.7334747314453,295.760009765625,3.6969919204711914,98.12574005126953,40.090946197509766
2019-08-16,49.844913482666016,129.50514221191406,58.679954528808594,89.62850189208984,14.662667274475098,182.83828735351562,302.79998779296875,3.965127944946289,99.49437713623047,40.79275894165039
2019-08-19,50.77423858642578,131.67417907714844,59.73640441894531,90.80599975585938,15.121999740600586,185.2967071533203,309.3800048828125,4.243950366973877,100.44647979736328,41.433170318603516
2019-08-20,50.77664566040039,130.5801239013672,58.89492416381836,90.06900024414062,15.057332992553711,182.94775390625,298.989990234375,4.171635150909424,98.92909240722656,40.88048553466797
2019-08-21,51.32699966430664,132.03564453125,59.295509338378906,91.177001953125,14.722000122070312,182.68899536132812,297.80999755859375,4.255131244659424,99.85887908935547,41.36299133300781
2019-08-22,51.283538818359375,131.07481384277344,59.29252624511719,90.23300170898438,14.8100004196167,181.18606567382812,296.92999267578125,4.261343955993652,99.91092681884766,41.038394927978516
2019-08-23,48.9131965637207,126.89848327636719,57.4045524597168,87.48100280761719,14.09333324432373,176.91619873046875,291.44000244140625,4.0366973876953125,96.37775421142578,39.4417724609375
2019-08-26,49.84251022338867,128.8582305908203,58.280364990234375,88.44349670410156,14.333333015441895,179.51394653320312,294.9800109863281,4.111496448516846,96.69017028808594,39.968135833740234
2019-08-27,49.28009033203125,129.1341094970703,58.262447357177734,88.09149932861328,14.272000312805176,180.4495391845703,291.0299987792969,4.020793437957764,97.56788635253906,40.16990661621094
2019-08-28,49.610774993896484,128.9628448486328,58.40825653076172,88.2125015258789,14.37266731262207,180.90737915039062,291.7699890136719,4.010345458984375,98.75054931640625,40.16990661621094
2019-08-29,50.45077896118164,131.3983154296875,59.42788314819336,89.31999969482422,14.780667304992676,184.6995086669922,296.7799987792969,4.154123306274414,100.32748413085938,41.11735534667969
2019-08-30,50.3856201171875,131.15097045898438,59.243263244628906,88.81449890136719,15.040666580200195,184.7990264892578,293.75,4.166808605194092,100.81098175048828,41.591068267822266
2019-09-03,49.65181350708008,129.41954040527344,58.19925308227539,89.49199676513672,15.000666618347168,181.53443908691406,289.2900085449219,4.083726406097412,99.7472915649414,41.21384811401367
2019-09-04,50.49422836303711,130.93215942382812,58.83222579956055,90.03099822998047,14.711999893188477,186.26214599609375,291.5199890136719,4.197903633117676,101.39859008789062,42.915733337402344
2019-09-05,51.48147201538086,133.234375,60.321109771728516,92.03600311279297,15.305333137512207,190.0045166015625,293.25,4.471031188964844,104.8573989868164,43.95091247558594
2019-09-06,51.47664260864258,132.3306121826172,60.02901077270508,91.67549896240234,15.16333293914795,186.61050415039062,290.1700134277344,4.443915843963623,104.55986022949219,44.67027282714844
2019-09-09,51.69629669189453,130.8274688720703,59.97675323486328,91.56749725341797,15.452667236328125,187.87454223632812,294.3399963378906,4.489934921264648,106.06983947753906,45.258033752441406
2019-09-10,52.30699920654297,129.45755004882812,59.99815368652344,91.02749633789062,15.702667236328125,185.2967071533203,287.989990234375,4.5565996170043945,107.89222717285156,45.45980453491211
2019-09-11,53.970096588134766,129.49563598632812,60.70975112915039,91.14949798583984,16.47333335876465,187.6058349609375,288.2699890136719,4.585206985473633,106.81364440917969,46.31074905395508
2019-09-12,53.84941101074219,130.8274688720703,61.45468521118164,92.17749786376953,16.391332626342773,186.590576171875,288.8599853515625,4.583713054656982,106.82854461669922,46.503753662109375
2019-09-13,52.801822662353516,130.63723754882812,61.70648193359375,91.96700286865234,16.34666633605957,186.31192016601562,294.1499938964844,4.525754928588867,106.86571502685547,46.0914306640625
2019-09-16,53.079402923583984,129.6953887939453,61.28847885131836,90.39199829101562,16.187332153320312,185.3464813232422,294.2900085449219,4.482720851898193,105.98057556152344,45.79316329956055
2019-09-17,53.27250289916992,130.70379638671875,61.20140075683594,91.12750244140625,16.319332122802734,187.19772338867188,298.6000061035156,4.504114151000977,105.77230834960938,45.573856353759766
2019-09-18,53.77216720581055,131.77883911132812,61.339237213134766,90.87300109863281,16.232667922973633,187.25746154785156,291.55999755859375,4.476999759674072,105.78715515136719,45.38962173461914
2019-09-19,53.335269927978516,134.2047119140625,61.64278793334961,91.07499694824219,16.440000534057617,189.24807739257812,286.6000061035156,4.4013800621032715,106.34503936767578,45.24049377441406
2019-09-20,52.55561447143555,132.6540985107422,61.199405670166016,89.70800018310547,16.041332244873047,189.0390625,270.75,4.295660018920898,105.53424835205078,44.49481964111328
2019-09-23,52.794586181640625,132.36865234375,61.44075393676758,89.26499938964844,16.082000732421875,185.94366455078125,265.9200134277344,4.3491435050964355,105.67559051513672,44.65271759033203
2019-09-24,52.54354476928711,130.6942901611328,60.62664794921875,87.08049774169922,14.880666732788086,180.42962646484375,254.58999633789062,4.291682720184326,105.38553619384766,43.705284118652344
2019-09-25,53.352169036865234,132.57791137695312,62.000579833984375,88.41649627685547,15.24666690826416,181.9425048828125,264.75,4.433469295501709,106.48634338378906,44.75800323486328
2019-09-26,53.076995849609375,132.74916076660156,61.818946838378906,86.99199676513672,16.17066764831543,179.26512145996094,263.30999755859375,4.411330699920654,106.77644348144531,44.67027282714844
2019-09-27,52.81873321533203,131.0272216796875,61.005836486816406,86.27249908447266,16.142000198364258,176.2692413330078,263.0799865722656,4.272526741027832,106.54589080810547,44.54745101928711
2019-09-30,54.061832427978516,132.2639923095703,60.766475677490234,86.79550170898438,16.058000564575195,177.24462890625,267.6199951171875,4.329988956451416,108.16743469238281,45.20539855957031
2019-10-01,54.21147918701172,130.39942932128906,60.01307678222656,86.78250122070312,16.312667846679688,174.9853057861328,269.5799865722656,4.328246593475342,106.8582763671875,44.5298957824707
2019-10-02,52.85251235961914,128.09713745117188,58.615760803222656,85.6614990234375,16.208667755126953,173.7809600830078,268.0299987792969,4.304367542266846,105.39293670654297,43.32805633544922
2019-10-03,53.30147933959961,129.64784240722656,59.18852233886719,86.22100067138672,15.535332679748535,178.53855895996094,268.1499938964844,4.510084629058838,105.63842010498047,43.889503479003906
2019-10-04,54.79561996459961,131.3983154296875,60.2598991394043,86.98249816894531,15.428667068481445,179.60353088378906,272.7900085449219,4.526501655578613,106.35991668701172,44.67027282714844
2019-10-07,54.80768966674805,130.44696044921875,60.12504577636719,86.63300323486328,15.847999572753906,178.83712768554688,274.4599914550781,4.585206985473633,105.08798217773438,44.40708541870117
2019-10-08,54.16562271118164,129.06752014160156,59.223358154296875,85.27549743652344,16.003332138061523,176.91619873046875,270.7200012207031,4.40859317779541,102.9308853149414,43.62632369995117
2019-10-09,54.800445556640625,131.51248168945312,59.83393859863281,86.09950256347656,16.302000045776367,179.00633239746094,267.5299987792969,4.495157241821289,103.89041900634766,44.284271240234375
2019-10-10,55.53907012939453,132.3306121826172,60.185752868652344,86.01300048828125,16.31599998474121,179.1855010986328,280.4800109863281,4.552868366241455,104.97640228271484,44.836952209472656
2019-10-11,57.01630783081055,132.8823699951172,60.496273040771484,86.59600067138672,16.525999069213867,183.3259735107422,282.92999267578125,4.626498222351074,106.18883514404297,45.69666290283203
2019-10-14,56.934242248535156,132.75869750976562,60.59878158569336,86.82150268554688,17.130666732788086,182.4202423095703,285.5299987792969,4.639930725097656,105.65328979492188,45.30189514160156
2019-10-15,56.80148696899414,134.68040466308594,61.81645584106445,88.36900329589844,17.19266700744629,188.00393676757812,284.25,4.884699821472168,106.36736297607422,46.18794250488281
2019-10-16,56.572174072265625,133.5768585205078,61.85428237915039,88.87149810791016,17.316667556762695,188.6608428955078,286.2799987792969,4.8309712409973145,105.70535278320312,46.01247787475586
2019-10-17,56.791831970214844,132.8918914794922,62.341941833496094,89.3740005493164,17.46466636657715,189.4969024658203,293.3500061035156,4.8329620361328125,99.86628723144531,45.49489212036133
2019-10-18,57.06458282470703,130.72286987304688,61.924442291259766,87.87550354003906,17.1299991607666,184.9782257080078,275.29998779296875,4.738436222076416,99.7398452758789,45.0562629699707
2019-10-21,58.054237365722656,131.6931915283203,61.917972564697266,89.28299713134766,16.899999618530273,188.86985778808594,278.04998779296875,4.875746726989746,98.61666107177734,45.731754302978516
2019-10-22,57.92148971557617,129.7334442138672,61.76470947265625,88.2864990234375,17.038667678833008,181.48464965820312,266.69000244140625,4.865796089172363,99.64315032958984,45.62648010253906
2019-10-23,58.698734283447266,130.56109619140625,62.58230209350586,88.1084976196289,16.978666305541992,185.27679443359375,271.2699890136719,4.852862358093262,99.95557403564453,45.37208557128906
2019-10-24,58.7952766418457,133.12973022460938,62.655948638916016,89.03900146484375,19.978666305541992,185.50572204589844,271.5,4.896890163421631,99.72496795654297,45.81948471069336
2019-10-25,59.51941680908203,133.88125610351562,62.914215087890625,88.06649780273438,21.875333786010742,187.0086212158203,276.82000732421875,5.087930202484131,100.74402618408203,49.530311584472656
2019-10-28,60.115631103515625,137.17288208007812,64.142333984375,88.85399627685547,21.847333908081055,188.5115509033203,281.8599853515625,5.143898010253906,101.13825225830078,49.793487548828125
2019-10-29,58.72527313232422,135.8791046142578,62.73307418823242,88.135498046875,21.08133316040039,188.42196655273438,281.2099914550781,5.047632217407227,99.53902435302734,49.42503356933594
2019-10-30,58.71803665161133,137.57247924804688,62.735069274902344,88.99949645996094,21.000667572021484,187.366943359375,291.45001220703125,5.049622535705566,100.60271453857422,49.65312576293945
2019-10-31,60.045616149902344,136.39280700683594,62.6405143737793,88.83300018310547,20.994667053222656,190.7509765625,287.4100036621094,5.000369548797607,99.47209167480469,49.59172058105469
2019-11-01,61.74976348876953,136.72576904296875,63.30982208251953,89.5719985961914,20.887332916259766,192.7117462158203,286.80999755859375,5.03942346572876,100.81098175048828,49.57417678833008
2019-11-04,62.15529251098633,137.515380859375,64.17369079589844,90.23300170898438,21.1646671295166,193.80661010742188,292.8599853515625,5.236184597015381,102.40274810791016,50.53915786743164
2019-11-05,62.065982818603516,137.42970275878906,64.26475524902344,90.08550262451172,21.148000717163086,193.40847778320312,288.0299987792969,5.214046478271484,102.56637573242188,50.48652267456055
2019-11-06,62.092529296875,137.0492401123047,64.24335479736328,89.78849792480469,21.77199935913086,190.65147399902344,288.5899963378906,5.164793014526367,103.22842407226562,50.80848693847656
2019-11-07,62.80915451049805,137.23948669433594,65.03606414794922,89.41000366210938,22.369333267211914,189.52676391601562,289.57000732421875,5.182454586029053,103.62728881835938,51.20542907714844
